source_id,source_type,source_date,source_tablet,source_title,source_filename,source_archive_filename,source_archive_path,target_id,target_type,target_date,target_tablet,target_title,target_filename,target_archive_filename,target_archive_path,target_path,status
MED-0401,meditation,2026-08-07,V,"08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem-Public Spoken Word — PLAUD Note Prompt.md","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md","PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md",EXT-CORPUS-MAP,external,,,PLAUD Meditations Corpus Map,PLAUD Meditations Corpus Map — How the Meditations Read Each Other.md,PLAUD Meditations Corpus Map — How the Meditations Read Each Other.md,,Personal Space/memo/PLAUD Meditations Corpus Map — How the Meditations Read Each Other.md,external
MED-0401,meditation,2026-08-07,V,"08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem-Public Spoken Word — PLAUD Note Prompt.md","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md","PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md",MED-0445,meditation,2026-08-30,VIII,08-30 Bible Study Reflection_ Filthy Garments and the Finished Work,08-30 Bible Study Reflection_ Filthy Garments and the Finished Work-PLAUD_Meditation.md,08-30 Bible Study Reflection_ Filthy Garments and the Finished Work-PLAUD_Meditation.md,,Personal Space/memo/PLAUD Meditations/August/08-30 Bible Study Reflection_ Filthy Garments and the Finished Work-PLAUD_Meditation.md,ok
MED-0401,meditation,2026-08-07,V,"08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem-Public Spoken Word — PLAUD Note Prompt.md","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md","PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md",MED-0447,meditation,2026-08-30,VIII,08-30 Theological Meditation_ The Mirror-Gospel and Christ the Teacher Within,08-30 Theological Meditation_ The Mirror-Gospel and Christ the Teacher Within-Meditation.md,08-30 Theological Meditation_ The Mirror-Gospel and Christ the Teacher Within-Meditation.md,,Personal Space/memo/PLAUD Meditations/August/08-30 Theological Meditation_ The Mirror-Gospel and Christ the Teacher Within-Meditation.md,ok
MED-0401,meditation,2026-08-07,V,"08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem-Public Spoken Word — PLAUD Note Prompt.md","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md","PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md",MED-0034,meditation,2026-03-20,I,03-20 Personal Meditation_ The Hidden Mathematics of Divine Perfection—When Thirteen Becomes the Number of the Remnant,03-20 Personal Meditation_ The Hidden Mathematics of Divine Perfection—When Thirteen Becomes the Number of the Remnant-Summary.md,03-20 Personal Meditation_ The Hidden Mathematics of Divine Perfection—When Thirteen Becomes the Number of the Remnant-Summary.md,PLAUD-Meditations-Corpus/PLAUD Meditations/March/03-20 Personal Meditation_ The Hidden Mathematics of Divine Perfection—When Thirteen Becomes the Number of the Remnant-Summary.md,Personal Space/memo/PLAUD Meditations/March/03-20 Personal Meditation_ The Hidden Mathematics of Divine Perfection—When Thirteen Becomes the Number of the Remnant-Summary.md,ok
MED-0401,meditation,2026-08-07,V,"08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem-Public Spoken Word — PLAUD Note Prompt.md","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md","PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md",MED-0073,meditation,2026-04-08,I,04-08 Theological Reflection_ Consecration of AI Tools and the High Priest Who Offered Himself,04-08 Theological Reflection_ Consecration of AI Tools and the High Priest Who Offered Himself-Summary.md,04-08 Theological Reflection_ Consecration of AI Tools and the High Priest Who Offered Himself-Summary.md,PLAUD-Meditations-Corpus/PLAUD Meditations/April/04-08 Theological Reflection_ Consecration of AI Tools and the High Priest Who Offered Himself-Summary.md,Personal Space/memo/PLAUD Meditations/April/04-08 Theological Reflection_ Consecration of AI Tools and the High Priest Who Offered Himself-Summary.md,ok
MED-0401,meditation,2026-08-07,V,"08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem-Public Spoken Word — PLAUD Note Prompt.md","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md","PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md",MED-0399,meditation,2026-08-07,V,"08-07 Scripture Reflection_ The Finished Work, Grace, and the Cup He Chose to Drink","08-07 Scripture Reflection_ The Finished Work, Grace, and the Cup He Chose to Drink-Public Spoken Word — PLAUD Note Prompt.md","08-07 Scripture Reflection_ The Finished Work, Grace, and the Cup He Chose to Drink.md","PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 Scripture Reflection_ The Finished Work, Grace, and the Cup He Chose to Drink.md","Personal Space/memo/PLAUD Meditations/August/08-07 Scripture Reflection_ The Finished Work, Grace, and the Cup He Chose to Drink-Public Spoken Word — PLAUD Note Prompt.md",ok
MED-0401,meditation,2026-08-07,V,"08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem-Public Spoken Word — PLAUD Note Prompt.md","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md","PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md",MED-0400,meditation,2026-08-07,V,08-07 at 12_01 — When the Calendar Fills but the Heart Turns to the Watch,08-07 at 12_01 — When the Calendar Fills but the Heart Turns to the Watch-Public Spoken Word — PLAUD Note Prompt.md,08-07 at 12_01 — When the Calendar Fills but the Heart Turns to the Watch.md,PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 at 12_01 — When the Calendar Fills but the Heart Turns to the Watch.md,Personal Space/memo/PLAUD Meditations/August/08-07 at 12_01 — When the Calendar Fills but the Heart Turns to the Watch-Public Spoken Word — PLAUD Note Prompt.md,ok
MED-0401,meditation,2026-08-07,V,"08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem-Public Spoken Word — PLAUD Note Prompt.md","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md","PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md",TAB-V,stone_tablet,,V,"Stone Tablet V · Come Out of Her, My Children","Stone Tablet V -- Come Out of Her, My Children -- A Watchman's Testimony from the Sleeping Bride's Hour.md","Stone Tablet V -- Come Out of Her, My Children -- A Watchman's Testimony from the Sleeping Bride's Hour.md","PLAUD-Meditations-Corpus/Stone Tablets/Stone Tablet V -- Come Out of Her, My Children -- A Watchman's Testimony from the Sleeping Bride's Hour.md","Personal Space/memo/Stone Tablets/Stone Tablet V -- Come Out of Her, My Children -- A Watchman's Testimony from the Sleeping Bride's Hour.md",ok
MED-0401,meditation,2026-08-07,V,"08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem-Public Spoken Word — PLAUD Note Prompt.md","08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md","PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-07 at 15_16 — Gentiles at the Threshold, Prophets Pointing to Bethlehem.md",EXT-MASTER-TIMELINE,external,,,Master Transformation Timeline,Master_Transformation_Timeline.md,Master_Transformation_Timeline.md,,Personal Space/memo/Master_Transformation_Timeline.md,external
MED-0402,meditation,2026-08-09,V,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,EXT-CORPUS-MAP,external,,,PLAUD Meditations Corpus Map,PLAUD Meditations Corpus Map — How the Meditations Read Each Other.md,PLAUD Meditations Corpus Map — How the Meditations Read Each Other.md,,Personal Space/memo/PLAUD Meditations Corpus Map — How the Meditations Read Each Other.md,external
MED-0402,meditation,2026-08-09,V,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,MED-0428,meditation,2026-08-21,VII,08-21 Reflection_ Spiritual Deliverance and a Father's Cancer Diagnosis,08-21 Reflection_ Spiritual Deliverance and a Father's Cancer Diagnosis-Meditation.md,08-21 Reflection_ Spiritual Deliverance and a Father's Cancer Diagnosis-Meditation.md,,Personal Space/memo/PLAUD Meditations/August/08-21 Reflection_ Spiritual Deliverance and a Father's Cancer Diagnosis-Meditation.md,ok
MED-0402,meditation,2026-08-09,V,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,MED-0329,meditation,2026-07-07,V,07-07 at 14_52 — The Holiness Hidden in the Ordinary_ A Meditation on the Sacred Threshold of Home,07-07 at 14_52 — The Holiness Hidden in the Ordinary_ A Meditation on the Sacred Threshold of Home-Public Spoken Word — PLAUD Note Prompt.md,07-07 at 14_52 — The Holiness Hidden in the Ordinary_ A Meditation on the Sacred Threshold of Home.md,PLAUD-Meditations-Corpus/PLAUD Meditations/July/07-07 at 14_52 — The Holiness Hidden in the Ordinary_ A Meditation on the Sacred Threshold of Home.md,Personal Space/memo/PLAUD Meditations/July/07-07 at 14_52 — The Holiness Hidden in the Ordinary_ A Meditation on the Sacred Threshold of Home-Public Spoken Word — PLAUD Note Prompt.md,ok
MED-0402,meditation,2026-08-09,V,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,MED-0181,meditation,2026-05-31,V,"05-31 Reflection_ Fourth Watch, First Love, and Household Altar","05-31 Reflection_ Fourth Watch, First Love, and Household Altar-Public Spoken Word — PLAUD Note Prompt.md","05-31 Reflection_ Fourth Watch, First Love, and Household Altar.md","PLAUD-Meditations-Corpus/PLAUD Meditations/May/05-31 Reflection_ Fourth Watch, First Love, and Household Altar.md","Personal Space/memo/PLAUD Meditations/May/05-31 Reflection_ Fourth Watch, First Love, and Household Altar-Public Spoken Word — PLAUD Note Prompt.md",ok
MED-0402,meditation,2026-08-09,V,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,MED-0376,meditation,2026-07-21,V,"07-21 at 15_31 — When Anger Finds Its Altar, Faithfulness Wears No Mask, and Pain Becomes a Corridor","07-21 at 15_31 — When Anger Finds Its Altar, Faithfulness Wears No Mask, and Pain Becomes a Corridor-Public Spoken Word — PLAUD Note Prompt.md","07-21 at 15_31 — When Anger Finds Its Altar, Faithfulness Wears No Mask, and Pain Becomes a Corridor.md","PLAUD-Meditations-Corpus/PLAUD Meditations/July/07-21 at 15_31 — When Anger Finds Its Altar, Faithfulness Wears No Mask, and Pain Becomes a Corridor.md","Personal Space/memo/PLAUD Meditations/July/07-21 at 15_31 — When Anger Finds Its Altar, Faithfulness Wears No Mask, and Pain Becomes a Corridor-Public Spoken Word — PLAUD Note Prompt.md",ok
MED-0402,meditation,2026-08-09,V,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,MED-0419,meditation,2026-08-19,VII,08-19 at 04_51 — Let Your Yes Be Yes_ Integrity as the Currency of the Kingdom,08-19 at 04_51 — Let Your Yes Be Yes_ Integrity as the Currency of the Kingdom-Meditation.md,08-19 at 04_51 — Let Your Yes Be Yes_ Integrity as the Currency of the Kingdom-Meditation.md,,Personal Space/memo/PLAUD Meditations/August/08-19 at 04_51 — Let Your Yes Be Yes_ Integrity as the Currency of the Kingdom-Meditation.md,ok
MED-0402,meditation,2026-08-09,V,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,MED-0434,meditation,2026-08-26,VII,08-26 at 05_31 — Koinonia Takes Precedence,08-26 at 05_31 — Koinonia Takes Precedence-Meditation.md,08-26 at 05_31 — Koinonia Takes Precedence-Meditation.md,,Personal Space/memo/PLAUD Meditations/August/08-26 at 05_31 — Koinonia Takes Precedence-Meditation.md,ok
MED-0402,meditation,2026-08-09,V,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,PLAUD-Meditations-Corpus/PLAUD Meditations/August/08-09 at 16_08 — When Zeal Rides In Like a Wave_ Building on a Higher Covenant Than Any Contract-Meditation.md,TAB-V,stone_tablet,,V,"Stone Tablet V · Come Out of Her, My Children","Stone Tablet V -- Come Out of Her, My Children -- A Watchman's Testimony from the Sleeping Bride's Hour.md","Stone Tablet V -- Come Out of Her, My Children -- A Watchman's Testimony from the Sleeping Bride's Hour.md","PLAUD-Meditations-Corpus/Stone Tablets/Stone Tablet V -- Come Out of Her, My Children -- A Watchman's Testimony from the Sleeping Bride's Hour.md","Personal Space/memo/Stone Tablets/Stone Tablet V -- Come Out of Her, My Children -- A Watchman's Testimony from the Sleeping Bride's Hour.md",ok
